TIMESTAMP,主爐爐底1,主爐爐底2,主爐爐底3,CHART_PARA_INDEX
"501","3","主爐爐底3","1017.299987793","℃","2016/12/3 下午 12:24:00","2016/12/3 下午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.099975586","℃","2016/12/3 下午 12:35:00","2016/12/3 下午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.299987793","℃","2016/12/3 下午 12:59:00","2016/12/3 下午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.099975586","℃","2016/12/3 下午 01:08:00","2016/12/3 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.299987793","℃","2016/12/3 下午 01:22:00","2016/12/3 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.099975586","℃","2016/12/3 下午 01:23:00","2016/12/3 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.099975586","℃","2016/12/3 下午 01:36:00","2016/12/3 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.099975586","℃","2016/12/3 下午 01:48:00","2016/12/3 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1017.099975586","℃","2016/12/3 下午 02:21:00","2016/12/3 下午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.799987793","℃","2016/12/3 下午 02:31:00","2016/12/3 下午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.799987793","℃","2016/12/3 下午 02:42:00","2016/12/3 下午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.599975586","℃","2016/12/3 下午 03:23:00","2016/12/3 下午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.599975586","℃","2016/12/3 下午 04:12:00","2016/12/3 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.599975586","℃","2016/12/3 下午 04:22:00","2016/12/3 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.599975586","℃","2016/12/3 下午 04:32:00","2016/12/3 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/3 下午 04:33:00","2016/12/3 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/3 下午 05:12:00","2016/12/3 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/3 下午 05:21:00","2016/12/3 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/3 下午 05:32:00","2016/12/3 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/3 下午 05:34:00","2016/12/3 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/3 下午 06:12:00","2016/12/3 下午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/3 下午 06:22:00","2016/12/3 下午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/3 下午 06:26:00","2016/12/3 下午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/3 下午 06:40:00","2016/12/3 下午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/3 下午 06:52:00","2016/12/3 下午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/3 下午 07:02:00","2016/12/3 下午 07:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/3 下午 08:11:00","2016/12/3 下午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/3 下午 08:15:00","2016/12/3 下午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/3 下午 08:38:00","2016/12/3 下午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/3 下午 08:59:00","2016/12/3 下午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 09:12:00","2016/12/3 下午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/3 下午 09:21:00","2016/12/3 下午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/3 下午 09:32:00","2016/12/3 下午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 09:39:00","2016/12/3 下午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 09:49:00","2016/12/3 下午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 10:02:00","2016/12/3 下午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 10:11:00","2016/12/3 下午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 10:24:00","2016/12/3 下午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/3 下午 10:41:00","2016/12/3 下午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/3 下午 10:51:00","2016/12/3 下午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/3 下午 11:02:00","2016/12/3 下午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 11:12:00","2016/12/3 下午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 11:29:00","2016/12/3 下午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 11:40:00","2016/12/3 下午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 11:51:00","2016/12/3 下午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/3 下午 11:59:00","2016/12/3 下午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/4 上午 12:11:00","2016/12/4 上午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 上午 12:32:00","2016/12/4 上午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 上午 12:38:00","2016/12/4 上午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 上午 12:48:00","2016/12/4 上午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 上午 01:02:00","2016/12/4 上午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 上午 01:09:00","2016/12/4 上午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 01:31:00","2016/12/4 上午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 上午 01:41:00","2016/12/4 上午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 01:52:00","2016/12/4 上午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 01:57:00","2016/12/4 上午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 02:06:00","2016/12/4 上午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 02:32:00","2016/12/4 上午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 02:38:00","2016/12/4 上午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 02:51:00","2016/12/4 上午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 03:02:00","2016/12/4 上午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 03:12:00","2016/12/4 上午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 03:13:00","2016/12/4 上午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 03:38:00","2016/12/4 上午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 03:50:00","2016/12/4 上午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 04:01:00","2016/12/4 上午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 04:11:00","2016/12/4 上午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 04:51:00","2016/12/4 上午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 04:53:00","2016/12/4 上午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 05:30:00","2016/12/4 上午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 05:41:00","2016/12/4 上午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 05:52:00","2016/12/4 上午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 06:12:00","2016/12/4 上午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 06:19:00","2016/12/4 上午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 06:26:00","2016/12/4 上午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 06:34:00","2016/12/4 上午 06:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 上午 07:02:00","2016/12/4 上午 07:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 上午 07:29:00","2016/12/4 上午 07:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 07:42:00","2016/12/4 上午 07:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 07:46:00","2016/12/4 上午 07:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 08:02:00","2016/12/4 上午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 08:10:00","2016/12/4 上午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 08:31:00","2016/12/4 上午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 08:35:00","2016/12/4 上午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 08:52:00","2016/12/4 上午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 08:59:00","2016/12/4 上午 08:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 09:28:00","2016/12/4 上午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.599975586","℃","2016/12/4 上午 09:52:00","2016/12/4 上午 09:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.299987793","℃","2016/12/4 上午 10:00:00","2016/12/4 上午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1016.099975586","℃","2016/12/4 上午 10:24:00","2016/12/4 上午 10:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 11:01:00","2016/12/4 上午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 11:07:00","2016/12/4 上午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 11:18:00","2016/12/4 上午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 11:26:00","2016/12/4 上午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 上午 11:50:00","2016/12/4 上午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.799987793","℃","2016/12/4 上午 11:55:00","2016/12/4 上午 11:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 下午 12:11:00","2016/12/4 下午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.599975586","℃","2016/12/4 下午 12:15:00","2016/12/4 下午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 下午 12:36:00","2016/12/4 下午 12:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 下午 01:01:00","2016/12/4 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 下午 01:10:00","2016/12/4 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/4 下午 01:21:00","2016/12/4 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 下午 01:32:00","2016/12/4 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.400024414","℃","2016/12/4 下午 01:39:00","2016/12/4 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/4 下午 01:49:00","2016/12/4 下午 01:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1015.099975586","℃","2016/12/4 下午 02:11:00","2016/12/4 下午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/4 下午 02:21:00","2016/12/4 下午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/4 下午 02:30:00","2016/12/4 下午 02:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 03:10:00","2016/12/4 下午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 03:52:00","2016/12/4 下午 03:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 04:01:00","2016/12/4 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.400024414","℃","2016/12/4 下午 04:04:00","2016/12/4 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 04:23:00","2016/12/4 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 04:32:00","2016/12/4 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 04:53:00","2016/12/4 下午 04:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/4 下午 05:03:00","2016/12/4 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.900024414","℃","2016/12/4 下午 05:43:00","2016/12/4 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 05:53:00","2016/12/4 下午 05:00:00","","","","","","0","4.12285678985656"
"501","3","主爐爐底3","1014.599975586","℃","2016/12/4 下午 05:56:00","2016/12/4 下午 05:00:00","","","","","","0","4.12285678985656"
